shipment_id,origin,destination,distance_km,weather_condition,temperature,rainfall,traffic_level,route_type,package_weight,shipment_type,dispatch_time,historical_delay_rate,estimated_delivery_time,actual_delivery_time,delay_minutes,delay_status,traffic_score,weather_score,route_score,traffic_distance_interaction,weather_traffic_interaction,dispatch_hour,is_peak_hour,distance_category
1019,7,8,1885.1,0,17.6,0.0,1,2,38.7,0,2025-09-11 15:00:00,0.01,2513.5,2570.4,56.9,On Time,1,0,2,1885.1,0,15,0,3
1020,7,0,748.3,3,24.5,67.4,3,2,15.8,2,2025-02-01 22:00:00,0.57,997.7,1169.6,171.9,Severe Delay,4,4,2,2993.2,16,22,0,0
1021,7,9,1672.9,5,36.7,29.7,0,1,26.9,0,2025-11-28 19:00:00,0.04,2230.5,2372.2,141.7,Moderate Delay,3,5,1,5018.700000000001,15,19,1,3
1022,9,3,1882.0,3,29.4,50.0,0,2,48.9,1,2025-08-12 06:00:00,0.39,2509.3,2666.9,157.6,Moderate Delay,3,4,2,5646.0,12,6,0,3
1023,1,4,1349.2,2,44.7,0.0,2,2,5.0,0,2025-08-13 13:00:00,0.4,1798.9,1872.1,73.2,Slight Delay,2,2,2,2698.4,4,13,0,3
1024,0,2,545.1,5,39.2,29.5,0,2,24.7,2,2025-05-31 18:00:00,0.56,726.8,897.2,170.4,Severe Delay,3,5,2,1635.3000000000002,15,18,1,0
1025,8,4,1832.6,3,37.2,22.1,2,0,1.7,0,2025-12-20 08:00:00,0.23,2443.5,2546.8,103.3,Slight Delay,2,4,4,3665.2,8,8,1,3
1026,9,1,1342.5,1,25.0,2.2,2,0,3.7,1,2025-09-09 09:00:00,0.24,1790.0,1850.0,60.0,On Time,2,1,4,2685.0,2,9,1,3
1027,8,0,1886.7,4,19.3,38.0,2,0,39.9,1,2025-01-25 06:00:00,0.37,2515.6,2613.2,97.6,Slight Delay,2,3,4,3773.4,6,6,0,3
1028,4,6,573.3,4,18.1,70.6,2,0,9.0,1,2025-01-17 08:00:00,0.26,764.4,841.5,77.1,Slight Delay,2,3,4,1146.6,6,8,1,0
1029,4,9,1707.4,0,29.4,0.0,2,1,36.0,1,2025-04-25 21:00:00,0.54,2276.5,2323.3,46.8,On Time,2,0,1,3414.8,0,21,0,3
1030,6,8,560.7,4,20.6,50.9,1,3,22.2,2,2025-12-20 22:00:00,0.44,747.6,826.2,78.6,Slight Delay,1,3,3,560.7,3,22,0,0
1031,5,3,316.8,2,13.1,0.0,1,2,28.4,0,2025-02-26 09:00:00,0.07,422.4,454.2,31.8,On Time,1,2,2,316.8,2,9,1,1
1032,5,3,505.7,5,43.8,5.6,1,1,44.0,2,2025-11-19 09:00:00,0.12,674.3,791.9,117.6,Moderate Delay,1,5,1,505.7,5,9,1,0
1033,2,8,649.5,1,29.4,3.7,0,2,2.6,1,2025-09-13 09:00:00,0.01,866.0,915.1,49.1,On Time,3,1,2,1948.5,3,9,1,0
1034,1,8,249.8,4,10.8,8.8,2,1,47.7,2,2025-08-13 19:00:00,0.09,333.1,363.1,30.0,On Time,2,3,1,499.6,6,19,1,1
1035,7,6,1904.1,3,43.1,63.5,0,3,30.3,1,2025-03-29 08:00:00,0.27,2538.8,2683.8,145.0,Moderate Delay,3,4,3,5712.299999999999,12,8,1,3
1036,6,8,247.0,2,39.3,0.0,3,3,1.9,1,2025-12-07 13:00:00,0.5,329.3,475.2,145.9,Moderate Delay,4,2,3,988.0,8,13,0,1
1037,1,5,639.1,3,16.2,69.4,2,0,20.5,0,2025-07-31 19:00:00,0.24,852.1,956.1,104.0,Slight Delay,2,4,4,1278.2,8,19,1,0
1038,9,5,797.7,2,10.2,0.0,0,1,14.1,0,2025-03-16 06:00:00,0.36,1063.6,1172.6,109.0,Slight Delay,3,2,1,2393.1000000000004,6,6,0,0
1039,0,3,1187.8,0,36.9,0.0,0,3,21.7,0,2025-03-26 19:00:00,0.46,1583.7,1698.6,114.9,Slight Delay,3,0,3,3563.3999999999996,0,19,1,3
1040,7,9,1867.3,0,18.5,0.0,2,1,40.0,1,2025-12-05 22:00:00,0.26,2489.7,2539.5,49.8,On Time,2,0,1,3734.6,0,22,0,3
1041,6,9,414.7,3,24.9,61.7,0,3,30.5,0,2025-01-05 14:00:00,0.41,552.9,683.8,130.9,Moderate Delay,3,4,3,1244.1,12,14,0,1
1042,0,1,356.2,2,32.8,0.0,3,2,30.8,1,2025-04-16 20:00:00,0.47,474.9,629.3,154.4,Moderate Delay,4,2,2,1424.8,8,20,1,1
1043,4,9,311.6,1,25.8,4.4,0,1,21.3,2,2025-10-03 16:00:00,0.5,415.5,484.5,69.0,On Time,3,1,1,934.8000000000001,3,16,0,1
1044,8,1,164.1,5,13.5,36.2,0,0,15.6,2,2025-09-19 15:00:00,0.56,218.8,369.9,151.1,Moderate Delay,3,5,4,492.29999999999995,15,15,0,1
1045,0,4,1885.0,2,28.6,0.0,2,1,41.7,2,2025-10-04 14:00:00,0.22,2513.3,2600.3,87.0,Slight Delay,2,2,1,3770.0,4,14,0,3
1046,2,4,939.5,2,38.6,0.0,3,1,25.6,1,2025-01-31 17:00:00,0.3,1252.7,1413.4,160.7,Moderate Delay,4,2,1,3758.0,8,17,1,0
1047,6,5,463.3,4,25.5,41.3,1,1,41.7,1,2025-03-05 20:00:00,0.54,617.7,668.6,50.9,On Time,1,3,1,463.3,3,20,1,1
1048,6,7,1972.2,3,13.5,36.8,0,0,15.7,1,2025-10-25 13:00:00,0.54,2629.6,2791.5,161.9,Moderate Delay,3,4,4,5916.6,12,13,0,3
1049,4,6,1350.7,4,11.1,15.0,2,2,34.5,1,2025-05-07 09:00:00,0.13,1800.9,1873.3,72.4,Slight Delay,2,3,2,2701.4,6,9,1,3
1050,4,5,1227.5,5,35.4,28.6,2,3,41.5,0,2025-02-20 10:00:00,0.36,1636.7,1769.8,133.1,Moderate Delay,2,5,3,2455.0,10,10,1,3
1051,8,9,700.0,0,24.0,0.0,1,1,38.2,0,2025-03-08 21:00:00,0.29,933.3,958.0,24.7,On Time,1,0,1,700.0,0,21,0,0
1052,2,0,809.2,0,19.5,0.0,0,2,50.0,1,2025-10-14 22:00:00,0.19,1078.9,1155.0,76.1,Slight Delay,3,0,2,2427.6000000000004,0,22,0,0
1053,8,6,1769.1,5,15.6,30.5,3,2,17.1,0,2025-12-19 21:00:00,0.03,2358.8,2570.2,211.4,Severe Delay,4,5,2,7076.4,20,21,0,3
1054,8,1,1424.5,1,39.9,3.4,2,2,1.4,1,2025-08-23 10:00:00,0.13,1899.3,1944.6,45.3,On Time,2,1,2,2849.0,2,10,1,3
1055,0,5,1119.9,0,34.1,0.0,2,2,48.6,0,2025-01-17 11:00:00,0.05,1493.2,1569.5,76.3,Slight Delay,2,0,2,2239.8,0,11,0,3
1056,0,4,1422.1,0,39.1,0.0,3,1,6.5,2,2025-07-09 15:00:00,0.49,1896.1,2046.7,150.6,Moderate Delay,4,0,1,5688.4,0,15,0,3
1057,7,5,1105.4,1,43.4,0.9,1,3,36.3,0,2025-07-11 15:00:00,0.49,1473.9,1543.7,69.8,On Time,1,1,3,1105.4,1,15,0,3
1058,6,0,1742.1,0,25.1,0.0,2,0,40.5,1,2025-08-04 07:00:00,0.16,2322.8,2388.8,66.0,On Time,2,0,4,3484.2,0,7,1,3
1059,6,4,898.4,1,13.0,1.4,2,2,39.2,2,2025-03-04 17:00:00,0.09,1197.9,1264.5,66.6,On Time,2,1,2,1796.8,2,17,1,0
1060,3,7,1435.9,3,32.4,54.8,3,3,21.0,1,2025-08-20 16:00:00,0.03,1914.5,2099.4,184.9,Severe Delay,4,4,3,5743.6,16,16,0,3
1061,8,0,602.8,2,40.5,0.0,2,0,40.0,1,2025-11-22 20:00:00,0.31,803.7,899.5,95.8,Slight Delay,2,2,4,1205.6,4,20,1,0
1062,9,0,715.9,1,15.8,0.2,0,1,19.6,1,2025-12-07 19:00:00,0.54,954.5,1025.5,71.0,Slight Delay,3,1,1,2147.7,3,19,1,0
1063,8,2,656.3,3,11.3,73.8,0,1,7.4,1,2025-08-15 14:00:00,0.33,875.1,952.1,77.0,Slight Delay,3,4,1,1968.8999999999999,12,14,0,0
1064,3,2,698.9,2,24.6,0.0,1,3,46.5,1,2025-11-27 09:00:00,0.55,931.9,1034.3,102.4,Slight Delay,1,2,3,698.9,2,9,1,0
1065,0,3,1254.8,1,26.9,2.0,1,0,49.3,0,2025-09-15 06:00:00,0.49,1673.1,1728.0,54.9,On Time,1,1,4,1254.8,1,6,0,3
1066,3,5,1633.3,1,22.6,2.9,1,3,4.2,2,2025-05-06 20:00:00,0.1,2177.7,2256.6,78.9,Slight Delay,1,1,3,1633.3,1,20,1,3
1067,3,5,611.6,5,40.0,79.9,0,2,31.7,1,2025-01-24 21:00:00,0.48,815.5,980.7,165.2,Moderate Delay,3,5,2,1834.8000000000002,15,21,0,0
1068,7,8,1812.9,3,11.3,21.5,2,2,15.8,2,2025-09-28 16:00:00,0.37,2417.2,2527.1,109.9,Slight Delay,2,4,2,3625.8,8,16,0,3
1069,8,6,556.9,0,43.2,0.0,1,1,23.5,1,2025-03-28 15:00:00,0.04,742.5,742.5,0.0,On Time,1,0,1,556.9,0,15,0,0
1070,1,2,939.2,4,42.5,72.6,1,0,4.9,0,2025-07-28 11:00:00,0.08,1252.3,1290.9,38.6,On Time,1,3,4,939.2,3,11,0,0
1071,7,8,1900.0,1,44.9,1.9,1,1,30.2,0,2025-07-19 09:00:00,0.51,2533.3,2588.8,55.5,On Time,1,1,1,1900.0,1,9,1,3
1072,4,1,520.4,3,20.9,14.1,0,3,43.3,0,2025-03-03 07:00:00,0.3,693.9,816.6,122.7,Moderate Delay,3,4,3,1561.1999999999998,12,7,1,0
1073,2,6,271.6,5,13.6,58.3,2,2,10.8,1,2025-09-16 18:00:00,0.18,362.1,455.3,93.2,Slight Delay,2,5,2,543.2,10,18,1,1
1074,3,4,658.2,0,25.3,0.0,0,2,15.7,1,2025-07-28 08:00:00,0.59,877.6,950.4,72.8,Slight Delay,3,0,2,1974.6000000000001,0,8,1,0
1075,9,7,246.3,3,28.7,69.3,2,1,37.0,0,2025-10-11 09:00:00,0.13,328.4,417.8,89.4,Slight Delay,2,4,1,492.6,8,9,1,1
1076,2,5,241.4,2,29.8,0.0,2,3,12.8,1,2025-07-28 20:00:00,0.26,321.9,379.6,57.7,On Time,2,2,3,482.8,4,20,1,1
1077,3,5,36.5,1,13.9,1.2,2,3,11.5,1,2025-03-28 13:00:00,0.59,48.7,118.2,69.5,On Time,2,1,3,73.0,2,13,0,2
1078,0,8,1435.4,5,35.5,55.0,3,1,43.6,2,2025-08-26 15:00:00,0.52,1913.9,2099.8,185.9,Severe Delay,4,5,1,5741.6,20,15,0,3
1079,1,7,1984.2,0,16.4,0.0,3,3,23.8,1,2025-05-09 18:00:00,0.52,2645.6,2769.3,123.7,Moderate Delay,4,0,3,7936.8,0,18,1,3
1080,4,2,1986.5,5,44.8,13.6,0,1,36.4,2,2025-10-01 08:00:00,0.03,2648.7,2773.4,124.7,Moderate Delay,3,5,1,5959.5,15,8,1,3
1081,6,3,340.1,3,18.4,43.7,1,0,28.7,1,2025-10-12 14:00:00,0.13,453.5,541.4,87.9,Slight Delay,1,4,4,340.1,4,14,0,1
1082,8,2,595.2,5,21.9,75.2,0,3,8.7,1,2025-05-14 20:00:00,0.03,793.6,940.3,146.7,Moderate Delay,3,5,3,1785.6000000000001,15,20,1,0
1083,6,2,218.1,2,30.6,0.0,0,3,39.0,2,2025-08-24 16:00:00,0.06,290.8,375.4,84.6,Slight Delay,3,2,3,654.3,6,16,0,1
1084,7,2,1763.9,2,36.5,0.0,1,2,28.4,2,2025-01-05 11:00:00,0.07,2351.9,2441.2,89.3,Slight Delay,1,2,2,1763.9,2,11,0,3
1085,8,5,49.4,2,38.3,0.0,3,2,47.0,1,2025-02-11 08:00:00,0.47,65.9,179.0,113.1,Slight Delay,4,2,2,197.6,8,8,1,2
1086,0,7,677.2,2,31.9,0.0,3,1,41.4,0,2025-07-12 17:00:00,0.56,902.9,1062.9,160.0,Moderate Delay,4,2,1,2708.8,8,17,1,0
1087,8,1,449.0,2,15.9,0.0,1,1,0.5,0,2025-07-09 12:00:00,0.43,598.7,645.4,46.7,On Time,1,2,1,449.0,2,12,0,1
1088,9,7,265.4,1,27.5,1.7,1,3,15.1,1,2025-12-30 17:00:00,0.04,353.9,369.8,15.9,On Time,1,1,3,265.4,1,17,1,1
1089,2,3,1368.7,5,24.6,57.6,0,0,37.9,2,2025-09-10 17:00:00,0.47,1824.9,2023.0,198.1,Severe Delay,3,5,4,4106.1,15,17,1,3
1090,7,4,1649.6,3,18.1,12.4,2,1,49.0,2,2025-11-23 18:00:00,0.18,2199.5,2300.1,100.6,Slight Delay,2,4,1,3299.2,8,18,1,3
1091,3,4,1385.9,5,29.8,10.8,3,0,8.6,1,2025-04-10 11:00:00,0.23,1847.9,2043.3,195.4,Severe Delay,4,5,4,5543.6,20,11,0,3
1092,3,2,1850.7,2,38.9,0.0,1,0,17.0,0,2025-10-19 13:00:00,0.16,2467.6,2544.0,76.4,Slight Delay,1,2,4,1850.7,2,13,0,3
1093,0,6,1394.8,1,39.1,4.2,1,3,34.1,1,2025-10-14 20:00:00,0.57,1859.7,1941.4,81.7,Slight Delay,1,1,3,1394.8,1,20,1,3
1094,7,9,917.0,2,40.7,0.0,1,3,5.5,0,2025-07-28 14:00:00,0.15,1222.7,1278.2,55.5,On Time,1,2,3,917.0,2,14,0,0
1095,3,5,333.1,3,40.1,38.6,3,3,45.9,1,2025-01-23 13:00:00,0.28,444.1,577.8,133.7,Moderate Delay,4,4,3,1332.4,16,13,0,1
1096,7,4,565.9,3,16.1,63.1,3,3,47.4,2,2025-07-20 12:00:00,0.06,754.5,904.3,149.8,Moderate Delay,4,4,3,2263.6,16,12,0,0
1097,4,3,1749.9,5,20.8,75.4,1,0,16.2,1,2025-08-05 08:00:00,0.39,2333.2,2478.7,145.5,Moderate Delay,1,5,4,1749.9,5,8,1,3
1098,2,6,908.9,1,44.3,4.8,0,3,16.8,2,2025-11-17 09:00:00,0.53,1211.9,1318.0,106.1,Slight Delay,3,1,3,2726.7,3,9,1,0
1099,7,0,365.6,3,12.5,35.0,1,3,29.1,0,2025-05-07 09:00:00,0.51,487.5,574.5,87.0,Slight Delay,1,4,3,365.6,4,9,1,1
1100,9,2,1014.7,4,21.9,61.8,1,3,27.4,1,2025-05-02 08:00:00,0.53,1352.9,1420.4,67.5,On Time,1,3,3,1014.7,3,8,1,3
1101,5,9,1254.5,0,22.5,0.0,3,1,42.3,2,2025-02-01 07:00:00,0.27,1672.7,1786.7,114.0,Slight Delay,4,0,1,5018.0,0,7,1,3
1102,8,4,673.0,2,32.8,0.0,1,0,38.0,2,2025-08-15 07:00:00,0.45,897.3,976.2,78.9,Slight Delay,1,2,4,673.0,2,7,1,0
1103,6,9,1905.6,0,37.8,0.0,1,1,29.1,1,2025-01-27 15:00:00,0.39,2540.8,2615.0,74.2,Slight Delay,1,0,1,1905.6,0,15,0,3
1104,8,9,841.9,0,15.2,0.0,3,0,47.9,1,2025-12-04 06:00:00,0.24,1122.5,1205.4,82.9,Slight Delay,4,0,4,3367.6,0,6,0,0
1105,9,8,1170.2,3,31.9,8.9,3,1,10.9,0,2025-11-30 06:00:00,0.04,1560.3,1700.0,139.7,Moderate Delay,4,4,1,4680.8,16,6,0,3
1106,9,5,291.4,4,39.7,51.2,2,1,9.7,2,2025-01-07 08:00:00,0.11,388.5,432.3,43.8,On Time,2,3,1,582.8,6,8,1,1
1107,5,2,1959.3,5,37.9,27.6,2,3,42.5,0,2025-08-04 21:00:00,0.46,2612.4,2760.9,148.5,Moderate Delay,2,5,3,3918.6,10,21,0,3
1108,5,9,1991.3,1,12.7,2.4,2,0,40.2,2,2025-01-31 10:00:00,0.47,2655.1,2773.5,118.4,Moderate Delay,2,1,4,3982.6,2,10,1,3
1109,6,9,668.5,5,42.3,25.2,0,3,49.5,1,2025-10-05 10:00:00,0.4,891.3,1027.3,136.0,Moderate Delay,3,5,3,2005.5,15,10,1,0
1110,1,0,1530.5,4,31.3,12.7,0,3,42.7,0,2025-01-05 22:00:00,0.36,2040.7,2164.0,123.3,Moderate Delay,3,3,3,4591.5,9,22,0,3
1111,5,1,76.0,0,10.5,0.0,2,1,6.9,0,2025-06-26 12:00:00,0.15,101.3,121.0,19.7,On Time,2,0,1,152.0,0,12,0,2
1112,2,6,324.9,0,23.2,0.0,0,0,31.6,1,2025-09-01 20:00:00,0.33,433.2,507.3,74.1,Slight Delay,3,0,4,974.6999999999999,0,20,1,1
1113,5,4,1115.7,5,22.7,32.4,0,3,44.0,0,2025-06-18 11:00:00,0.02,1487.6,1637.3,149.7,Moderate Delay,3,5,3,3347.1000000000004,15,11,0,3
1114,3,0,570.3,0,41.2,0.0,3,0,27.7,2,2025-11-24 13:00:00,0.25,760.4,900.6,140.2,Moderate Delay,4,0,4,2281.2,0,13,0,0
1115,2,0,878.9,5,30.8,22.5,2,0,47.1,0,2025-06-19 18:00:00,0.35,1171.9,1283.8,111.9,Slight Delay,2,5,4,1757.8,10,18,1,0
1116,2,9,1589.2,1,14.6,3.8,1,3,3.9,2,2025-02-07 17:00:00,0.01,2118.9,2174.1,55.2,On Time,1,1,3,1589.2,1,17,1,3
1117,7,5,1027.8,0,44.7,0.0,2,3,49.2,0,2025-04-10 17:00:00,0.38,1370.4,1427.5,57.1,On Time,2,0,3,2055.6,0,17,1,3
1118,7,3,1573.9,1,27.0,1.7,2,3,4.6,2,2025-04-23 14:00:00,0.33,2098.5,2157.4,58.9,On Time,2,1,3,3147.8,2,14,0,3
1119,1,8,956.7,5,43.9,62.9,2,0,45.0,2,2025-01-12 11:00:00,0.2,1275.6,1446.6,171.0,Severe Delay,2,5,4,1913.4,10,11,0,0
1120,6,3,1556.8,0,28.7,0.0,2,2,40.0,1,2025-02-26 16:00:00,0.36,2075.7,2171.4,95.7,Slight Delay,2,0,2,3113.6,0,16,0,3
1121,2,4,833.9,3,36.7,12.5,2,3,39.0,0,2025-12-05 11:00:00,0.22,1111.9,1188.3,76.4,Slight Delay,2,4,3,1667.8,8,11,0,0
1122,0,8,793.7,2,35.9,0.0,1,1,30.3,2,2025-03-08 12:00:00,0.4,1058.3,1131.9,73.6,Slight Delay,1,2,1,793.7,2,12,0,0
1123,2,5,597.8,3,36.8,62.3,0,3,15.0,1,2025-08-08 13:00:00,0.05,797.1,896.9,99.8,Slight Delay,3,4,3,1793.3999999999999,12,13,0,0
1124,7,6,992.3,5,31.0,12.2,0,0,19.5,0,2025-05-07 07:00:00,0.57,1323.1,1501.1,178.0,Severe Delay,3,5,4,2976.8999999999996,15,7,1,0
1125,6,1,1020.1,5,43.6,17.9,3,0,36.1,1,2025-02-11 21:00:00,0.37,1360.1,1545.5,185.4,Severe Delay,4,5,4,4080.4,20,21,0,3
1126,5,3,36.4,1,44.0,2.2,3,3,48.5,0,2025-09-23 20:00:00,0.08,48.5,132.6,84.1,Slight Delay,4,1,3,145.6,4,20,1,2
1127,1,8,1825.9,2,16.8,0.0,0,2,30.8,1,2025-09-11 21:00:00,0.59,2434.5,2582.5,148.0,Moderate Delay,3,2,2,5477.700000000001,6,21,0,3
1128,6,9,317.3,2,33.1,0.0,1,0,16.5,2,2025-04-14 20:00:00,0.2,423.1,499.4,76.3,Slight Delay,1,2,4,317.3,2,20,1,1
1129,2,9,147.2,1,16.8,3.3,0,2,42.8,0,2025-10-20 11:00:00,0.15,196.3,259.1,62.8,On Time,3,1,2,441.59999999999997,3,11,0,1
1130,4,6,1554.2,5,21.8,52.5,1,0,3.0,2,2025-06-01 20:00:00,0.37,2072.3,2188.5,116.2,Moderate Delay,1,5,4,1554.2,5,20,1,3
1131,0,4,119.3,1,23.9,1.9,1,2,14.6,1,2025-11-15 16:00:00,0.55,159.1,221.9,62.8,On Time,1,1,2,119.3,1,16,0,1
1132,8,0,1011.5,3,27.1,39.2,3,2,10.7,0,2025-09-12 16:00:00,0.45,1348.7,1543.0,194.3,Severe Delay,4,4,2,4046.0,16,16,0,3
1133,6,9,1333.6,0,40.5,0.0,2,2,41.5,2,2025-05-16 08:00:00,0.22,1778.1,1811.4,33.3,On Time,2,0,2,2667.2,0,8,1,3
1134,4,3,552.2,4,45.0,10.4,1,3,2.7,2,2025-02-20 09:00:00,0.13,736.3,807.0,70.7,On Time,1,3,3,552.2,3,9,1,0
1135,3,8,1944.6,0,15.0,0.0,2,3,5.5,2,2025-12-12 16:00:00,0.07,2592.8,2684.4,91.6,Slight Delay,2,0,3,3889.2,0,16,0,3
1136,6,4,1364.5,2,39.1,0.0,0,0,23.2,1,2025-11-06 10:00:00,0.36,1819.3,1937.5,118.2,Moderate Delay,3,2,4,4093.5,6,10,1,3
1137,0,6,1133.3,0,18.8,0.0,0,3,47.8,0,2025-07-26 18:00:00,0.29,1511.1,1599.4,88.3,Slight Delay,3,0,3,3399.8999999999996,0,18,1,3
1138,5,7,259.9,3,10.2,43.1,2,2,49.9,2,2025-04-27 12:00:00,0.42,346.5,454.3,107.8,Slight Delay,2,4,2,519.8,8,12,0,1
1139,9,2,615.0,5,15.2,22.0,3,2,23.7,0,2025-02-13 16:00:00,0.25,820.0,979.3,159.3,Moderate Delay,4,5,2,2460.0,20,16,0,0
1140,2,9,451.0,2,14.8,0.0,3,0,27.8,0,2025-08-19 06:00:00,0.36,601.3,761.0,159.7,Moderate Delay,4,2,4,1804.0,8,6,0,1
1141,4,1,711.9,5,17.4,33.1,2,3,14.0,1,2025-01-05 21:00:00,0.05,949.2,1060.6,111.4,Slight Delay,2,5,3,1423.8,10,21,0,0
1142,4,8,147.0,1,17.9,4.0,3,2,40.3,1,2025-07-26 15:00:00,0.12,196.0,260.0,64.0,On Time,4,1,2,588.0,4,15,0,1
1143,4,7,1093.4,5,36.8,68.0,1,0,40.4,2,2025-06-19 18:00:00,0.01,1457.9,1562.3,104.4,Slight Delay,1,5,4,1093.4,5,18,1,3
1144,8,2,1979.3,3,15.5,43.7,1,2,39.7,2,2025-09-01 09:00:00,0.26,2639.1,2753.4,114.3,Slight Delay,1,4,2,1979.3,4,9,1,3
1145,4,0,1687.6,2,32.7,0.0,0,1,20.5,2,2025-02-23 11:00:00,0.01,2250.1,2353.6,103.5,Slight Delay,3,2,1,5062.799999999999,6,11,0,3
1146,7,0,126.3,0,21.0,0.0,2,0,7.9,2,2025-07-17 15:00:00,0.35,168.4,205.1,36.7,On Time,2,0,4,252.6,0,15,0,1
1147,2,6,863.8,4,43.1,21.3,1,2,13.2,2,2025-07-08 22:00:00,0.06,1151.7,1206.8,55.1,On Time,1,3,2,863.8,3,22,0,0
1148,7,2,1331.6,4,31.5,44.8,3,2,34.3,2,2025-02-26 10:00:00,0.38,1775.5,1935.5,160.0,Moderate Delay,4,3,2,5326.4,12,10,1,3
1149,0,8,1806.3,3,23.5,63.4,1,2,36.4,2,2025-03-08 12:00:00,0.04,2408.4,2519.7,111.3,Slight Delay,1,4,2,1806.3,4,12,0,3
1150,6,9,702.9,2,11.2,0.0,3,0,27.3,1,2025-10-22 15:00:00,0.23,937.2,1095.7,158.5,Moderate Delay,4,2,4,2811.6,8,15,0,0
1151,5,2,448.7,5,19.2,20.6,3,3,38.4,2,2025-01-04 10:00:00,0.57,598.3,825.9,227.6,Severe Delay,4,5,3,1794.8,20,10,1,1
1152,9,3,1113.4,3,29.5,25.8,2,3,24.1,1,2025-09-09 20:00:00,0.28,1484.5,1615.0,130.5,Moderate Delay,2,4,3,2226.8,8,20,1,3
1153,9,7,1735.1,2,41.2,0.0,1,3,13.9,1,2025-08-22 17:00:00,0.02,2313.5,2402.2,88.7,Slight Delay,1,2,3,1735.1,2,17,1,3
1154,6,9,1722.1,5,42.9,20.1,2,2,15.8,2,2025-04-02 19:00:00,0.14,2296.1,2447.9,151.8,Moderate Delay,2,5,2,3444.2,10,19,1,3
1155,9,8,77.1,2,12.2,0.0,2,1,27.1,0,2025-12-24 07:00:00,0.43,102.8,190.0,87.2,Slight Delay,2,2,1,154.2,4,7,1,2
1156,2,1,1532.7,4,44.7,30.9,0,1,20.8,1,2025-04-22 21:00:00,0.1,2043.6,2117.2,73.6,Slight Delay,3,3,1,4598.1,9,21,0,3
1157,8,5,584.5,0,25.9,0.0,0,1,14.9,2,2025-09-16 16:00:00,0.14,779.3,845.5,66.2,On Time,3,0,1,1753.5,0,16,0,0
1158,8,0,1316.9,1,25.6,1.7,0,0,41.9,1,2025-01-23 20:00:00,0.46,1755.9,1851.3,95.4,Slight Delay,3,1,4,3950.7000000000003,3,20,1,3
1159,7,1,122.3,2,21.8,0.0,3,2,37.8,0,2025-07-24 12:00:00,0.18,163.1,296.4,133.3,Moderate Delay,4,2,2,489.2,8,12,0,1
1160,8,7,1052.1,0,42.2,0.0,0,1,32.2,1,2025-03-11 16:00:00,0.1,1402.8,1458.5,55.7,On Time,3,0,1,3156.2999999999997,0,16,0,3
1161,9,0,1631.7,3,35.3,51.1,1,1,8.0,1,2025-12-03 13:00:00,0.5,2175.6,2277.8,102.2,Slight Delay,1,4,1,1631.7,4,13,0,3
1162,9,1,1756.5,3,16.3,64.8,0,0,23.1,2,2025-01-10 09:00:00,0.2,2342.0,2480.4,138.4,Moderate Delay,3,4,4,5269.5,12,9,1,3
1163,1,4,243.1,0,12.5,0.0,3,0,37.3,2,2025-12-10 06:00:00,0.43,324.1,469.6,145.5,Moderate Delay,4,0,4,972.4,0,6,0,1
1164,6,1,1626.7,3,39.0,47.7,0,0,15.6,2,2025-01-18 12:00:00,0.13,2168.9,2302.7,133.8,Moderate Delay,3,4,4,4880.1,12,12,0,3
1165,9,7,481.4,2,30.6,0.0,1,2,46.2,1,2025-06-07 20:00:00,0.45,641.9,715.6,73.7,Slight Delay,1,2,2,481.4,2,20,1,1
1166,7,3,1505.0,0,16.1,0.0,3,0,18.9,2,2025-07-11 13:00:00,0.02,2006.7,2120.0,113.3,Slight Delay,4,0,4,6020.0,0,13,0,3
1167,2,3,759.2,0,40.6,0.0,3,1,11.1,2,2025-06-22 12:00:00,0.2,1012.3,1151.6,139.3,Moderate Delay,4,0,1,3036.8,0,12,0,0
1168,3,6,1871.8,0,20.5,0.0,2,0,18.3,2,2025-08-01 22:00:00,0.43,2495.7,2594.0,98.3,Slight Delay,2,0,4,3743.6,0,22,0,3
1169,3,8,373.0,4,42.4,62.2,2,0,24.3,1,2025-07-22 19:00:00,0.41,497.3,559.5,62.2,On Time,2,3,4,746.0,6,19,1,1
1170,3,6,599.6,1,16.1,4.0,1,3,47.8,0,2025-03-30 06:00:00,0.25,799.5,837.1,37.6,On Time,1,1,3,599.6,1,6,0,0
1171,8,4,1126.3,0,12.0,0.0,3,0,35.0,0,2025-04-23 08:00:00,0.03,1501.7,1613.6,111.9,Slight Delay,4,0,4,4505.2,0,8,1,3
1172,6,8,1193.1,0,20.4,0.0,1,0,3.2,0,2025-06-04 21:00:00,0.0,1590.8,1640.7,49.9,On Time,1,0,4,1193.1,0,21,0,3
1173,3,5,310.8,5,29.3,15.8,2,3,30.8,2,2025-11-04 16:00:00,0.56,414.4,515.2,100.8,Slight Delay,2,5,3,621.6,10,16,0,1
1174,8,1,759.1,4,24.6,27.5,2,3,33.0,1,2025-09-04 08:00:00,0.55,1012.1,1097.2,85.1,Slight Delay,2,3,3,1518.2,6,8,1,0
1175,4,7,920.9,5,15.2,38.7,3,2,14.3,1,2025-11-24 13:00:00,0.57,1227.9,1419.4,191.5,Severe Delay,4,5,2,3683.6,20,13,0,0
1176,0,7,681.7,1,17.3,4.0,1,1,31.4,0,2025-05-02 19:00:00,0.28,908.9,947.6,38.7,On Time,1,1,1,681.7,1,19,1,0
